[0.21185226 0.78814774]
[0.51409013 0.48590987]
[0.2434925 0.7565075]
[0.13200435 0.86799565]
[0.00511206 0.99488794]
[0.19682082 0.80317918]
[0.39957604 0.60042396]
[0.09127864 0.90872136]
[0.33457512 0.66542488]
[0.2905544 0.7094456]
[0.240741 0.759259]
[0.01215174 0.98784826]
[0.29615436 0.70384564]
[0.29402501 0.70597499]
[0.10487903 0.89512097]
[0.24227963 0.75772037]
[0.69487999 0.30512001]
[0.2055649 0.7944351]
[0.01350396 0.98649604]
[0.28007558 0.71992442]
[0.02037559 0.97962441]
[0.07969077 0.92030923]
[0.19011789 0.80988211]
[0.76253804 0.23746196]
[0.2488145 0.7511855]
[0.2145319 0.7854681]
[0.37826026 0.62173974]
[0.26120204 0.73879796]
[0.15587397 0.84412603]
[0.41099169 0.58900831]
[0.09870887 0.90129113]
[0.01473599 0.98526401]
[0.44840222 0.55159778]
[0.12746494 0.87253506]
[0.069068 0.930932]
[0.01264541 0.98735459]
[0.30939016 0.69060984]
[0.3134288 0.6865712]
[0.28423895 0.71576105]
[0.12502735 0.87497265]
[0.29402501 0.70597499]
[0.5483096 0.4516904]
[0.12627948 0.87372052]
[0.0103912 0.9896088]
[0.12855046 0.87144954]
[0.11131794 0.88868206]
[0.2822707 0.7177293]
[0.41022317 0.58977683]
[0.99002174 0.00997826]
[0.29502938 0.70497062]
[0.01243948 0.98756052]
[0.15026929 0.84973071]
[0.2316078 0.7683922]
[0.18802709 0.81197291]
[0.47269118 0.52730882]
[0.06999736 0.93000264]
[0.21204001 0.78795999]
[0.06395273 0.93604727]
[0.38552845 0.61447155]
[0.18646471 0.81353529]
[0.29126157 0.70873843]
[0.22468258 0.77531742]
[0.60787746 0.39212254]
[0.09542507 0.90457493]
[0.42684899 0.57315101]
[0.33569742 0.66430258]
[0.41990864 0.58009136]
[0.28008995 0.71991005]
[0.14828087 0.85171913]
[0.42712719 0.57287281]
[0.01473599 0.98526401]
[0.09952416 0.90047584]
[0.58630944 0.41369056]
[0.01249639 0.98750361]
[0.0068451 0.9931549]
[0.06574756 0.93425244]
[0.19378436 0.80621564]
[0.01359917 0.98640083]
[0.25951376 0.74048624]
[0.20529325 0.79470675]
[0.34261062 0.65738938]
[0.26080079 0.73919921]
[0.12746494 0.87253506]
[0.02232329 0.97767671]
[0.12038155 0.87961845]
[0.6683337 0.3316663]
[0.240741 0.759259]
[0.11750254 0.88249746]
[0.34799253 0.65200747]
[0.240741 0.759259]
[0.28905743 0.71094257]
[0.02780197 0.97219803]
[0.3119216 0.6880784]
[0.29271327 0.70728673]
[0.17111058 0.82888942]
[0.04738251 0.95261749]
[0.3310581 0.6689419]
[0.16952136 0.83047864]
[0.27798485 0.72201515]
[0.28470941 0.71529059]
[0.09127864 0.90872136]
[0.04642859 0.95357141]
[0.2795795 0.7204205]
[0.09575575 0.90424425]
[0.7782612 0.2217388]
[0.12411766 0.87588234]
[0.17021339 0.82978661]
[0.27798485 0.72201515]
[0.31075349 0.68924651]
[0.31116944 0.68883056]
[0.22822145 0.77177855]
[0.13136331 0.86863669]
[0.10336327 0.89663673]
[0.44468906 0.55531094]
[0.10423256 0.89576744]
[0.17781946 0.82218054]
[0.18602645 0.81397355]
[0.2923024 0.7076976]
[0.21856507 0.78143493]
[0.69411081 0.30588919]
[0.38955869 0.61044131]
[0.29126157 0.70873843]
[0.86649965 0.13350035]
[0.89109464 0.10890536]
[0.21880959 0.78119041]
[0.23114985 0.76885015]
[0.28470941 0.71529059]
[0.27798485 0.72201515]
[0.00335456 0.99664544]
[0.22942949 0.77057051]
[0.16350494 0.83649506]
[0.10336116 0.89663884]
[0.42294442 0.57705558]
[0.07210236 0.92789764]
[0.32534618 0.67465382]
[0.25893194 0.74106806]
[0.26380674 0.73619326]
[0.27493245 0.72506755]
[0.33021878 0.66978122]
[0.13049665 0.86950335]
[0.17268446 0.82731554]
[0.31209582 0.68790418]
[0.17691783 0.82308217]
[0.25352169 0.74647831]
[0.03230998 0.96769002]
[0.3370644 0.6629356]
[0.29402501 0.70597499]
[0.80663584 0.19336416]
[0.22983561 0.77016439]
[0.47992334 0.52007666]
[0.2094778 0.7905222]
[0.0131157 0.9868843]
[0.2822707 0.7177293]
[0.06082118 0.93917882]
[0.18497718 0.81502282]
[0.21335289 0.78664711]
[0.62757414 0.37242586]
[0.21879106 0.78120894]
[0.25374632 0.74625368]
[0.16061881 0.83938119]
[0.15830039 0.84169961]
[0.23395868 0.76604132]
[0.14613842 0.85386158]
[0.05790631 0.94209369]
[0.17824117 0.82175883]
[0.1383669 0.8616331]
[0.28470941 0.71529059]
[0.33105359 0.66894641]
[0.11157401 0.88842599]
[0.22316942 0.77683058]
[0.30078229 0.69921771]
[0.28792534 0.71207466]
[0.34870202 0.65129798]
[0.24178493 0.75821507]
[0.23114985 0.76885015]
[0.12470457 0.87529543]
[0.07866793 0.92133207]
[0.58145002 0.41854998]
[0.01473599 0.98526401]
[0.07183946 0.92816054]
[0.0926003 0.9073997]
[0.77241681 0.22758319]
[0.16772628 0.83227372]
[0.12802617 0.87197383]
[0.28397074 0.71602926]
[0.26535614 0.73464386]
[0.44318856 0.55681144]
[0.34862245 0.65137755]
[0.26696246 0.73303754]
[0.3892183 0.6107817]
[0.37834689 0.62165311]
[0.31854944 0.68145056]
[0.2510331 0.7489669]
[0.31501744 0.68498256]
[0.23494859 0.76505141]
[0.29566829 0.70433171]
[0.44383612 0.55616388]
[0.05177316 0.94822684]
[0.95128568 0.04871432]
[0.24033448 0.75966552]
[0.23961946 0.76038054]
[0.01473599 0.98526401]
[0.11207037 0.88792963]
[0.16308228 0.83691772]
[0.40990959 0.59009041]
[0.28792534 0.71207466]
[0.2923024 0.7076976]
[0.51690271 0.48309729]
[0.0968341 0.9031659]
[0.11852503 0.88147497]
[0.20628664 0.79371336]
[0.70501321 0.29498679]
[0.51031282 0.48968718]
[0.00435586 0.99564414]
[0.08006742 0.91993258]
[0.30326972 0.69673028]
[0.26771234 0.73228766]
[0.00310612 0.99689388]
[0.50678886 0.49321114]
[0.48826385 0.51173615]
[0.81344965 0.18655035]
[0.01280732 0.98719268]
[0.43427176 0.56572824]
[0.26628476 0.73371524]
[0.19135243 0.80864757]
[0.36818 0.63182]
[0.0586637 0.9413363]
[0.01249639 0.98750361]
[0.00220618 0.99779382]
[0.56229594 0.43770406]
[0.27851983 0.72148017]
[0.13128123 0.86871877]
[0.01322374 0.98677626]
[0.17567515 0.82432485]
[0.0016208 0.9983792]
[0.1507368 0.8492632]
[0.44129281 0.55870719]
[0.00717624 0.99282376]
[0.0599358 0.9400642]
[0.20369167 0.79630833]
[0.43721377 0.56278623]
[0.12139199 0.87860801]
[0.53636456 0.46363544]
[0.24603283 0.75396717]
[0.29845593 0.70154407]
[0.11652295 0.88347705]
[0.0514499 0.9485501]
[0.12265523 0.87734477]
[0.0082196 0.9917804]
[0.45316968 0.54683032]
[0.26343768 0.73656232]
[0.34690295 0.65309705]
[0.39485977 0.60514023]
[0.46462296 0.53537704]
[0.15237428 0.84762572]
[0.15020614 0.84979386]
[0.01280732 0.98719268]
[0.13136331 0.86863669]
[0.26793461 0.73206539]
[0.12746494 0.87253506]
[0.20993635 0.79006365]
[0.8142889 0.1857111]
[0.15842583 0.84157417]
[0.25433503 0.74566497]
[0.91911656 0.08088344]
[0.01473599 0.98526401]
[0.19262032 0.80737968]
[0.00888544 0.99111456]
[0.12567222 0.87432778]
[0.47799159 0.52200841]
[0.81887467 0.18112533]
[0.63802191 0.36197809]
[0.12907437 0.87092563]
[0.33219683 0.66780317]
[0.29891034 0.70108966]
[0.34918687 0.65081313]
[0.2131542 0.7868458]
[0.32059804 0.67940196]
[0.62686368 0.37313632]
[0.03769356 0.96230644]
[0.17799366 0.82200634]
[0.09800794 0.90199206]
[0.07705556 0.92294444]
[0.02280751 0.97719249]
[0.16668356 0.83331644]
[0.29845593 0.70154407]
[0.760115 0.239885]
[0.00509953 0.99490047]
[0.25366479 0.74633521]
[0.04582504 0.95417496]
[0.15699337 0.84300663]
[0.1728535 0.8271465]
[0.23529549 0.76470451]
[0.08817696 0.91182304]
[0.00151446 0.99848554]
[0.13581573 0.86418427]
[0.0203547 0.9796453]
[0.05611881 0.94388119]
[0.02761877 0.97238123]
[0.23403892 0.76596108]
[0.32063631 0.67936369]
[0.29718309 0.70281691]
[0.12168274 0.87831726]
[0.01234212 0.98765788]
[0.27848913 0.72151087]
[0.09870887 0.90129113]
[0.16983587 0.83016413]
[0.06090884 0.93909116]
[0.26182759 0.73817241]
[0.14852309 0.85147691]
[0.28905743 0.71094257]
[0.02492483 0.97507517]
[0.18494119 0.81505881]
[0.01473599 0.98526401]
[0.46028524 0.53971476]
[0.23451714 0.76548286]
[0.15844448 0.84155552]
[0.28969028 0.71030972]
[0.0421073 0.9578927]
[0.15338934 0.84661066]
[0.28567615 0.71432385]
[0.25508272 0.74491728]
[0.43831289 0.56168711]
[0.2124627 0.7875373]
[0.06529573 0.93470427]
[0.08143661 0.91856339]
[0.22902302 0.77097698]
[0.12395308 0.87604692]
[0.0118025 0.9881975]
[0.23114985 0.76885015]
[0.28159584 0.71840416]
[0.12895708 0.87104292]
[0.00282362 0.99717638]
[0.34502858 0.65497142]
[0.14993335 0.85006665]
[0.42712719 0.57287281]
[0.13820491 0.86179509]
[0.87860358 0.12139642]
[0.01473599 0.98526401]
[0.22182587 0.77817413]
[0.34885722 0.65114278]
[0.2822707 0.7177293]
[0.06523688 0.93476312]
[0.32585922 0.67414078]
[0.3912707 0.6087293]
[0.8663582 0.1336418]
[0.01503148 0.98496852]
[0.0979342 0.9020658]
[0.01243948 0.98756052]
[0.26958764 0.73041236]
[0.37108779 0.62891221]
[0.23104136 0.76895864]
[0.13114653 0.86885347]
[0.96606218 0.03393782]
[0.04696669 0.95303331]
[0.27798485 0.72201515]
[0.19078349 0.80921651]
[0.02517863 0.97482137]
[0.14760719 0.85239281]
[0.99896976 0.00103024]
[0.3099402 0.6900598]
[0.35529526 0.64470474]
[0.08524771 0.91475229]
[0.24580586 0.75419414]
[0.58018838 0.41981162]
[0.19254932 0.80745068]
[0.65722372 0.34277628]
[0.30041944 0.69958056]
[0.09471448 0.90528552]
[0.41990864 0.58009136]
[0.23546789 0.76453211]
[0.12996593 0.87003407]
[0.16963859 0.83036141]
[0.23494859 0.76505141]
[0.17860667 0.82139333]
[0.38196861 0.61803139]
[0.01045166 0.98954834]
[0.62500016 0.37499984]
[0.23395868 0.76604132]
[0.23395868 0.76604132]
[0.11732692 0.88267308]
[0.55058025 0.44941975]
[0.44898585 0.55101415]
[0.18419871 0.81580129]
[0.09990292 0.90009708]
[0.21844097 0.78155903]
[0.27707086 0.72292914]
[0.55891227 0.44108773]
[0.0972755 0.9027245]
[0.12503343 0.87496657]
[0.08648303 0.91351697]
[0.60959535 0.39040465]
[0.33453084 0.66546916]
[0.32848112 0.67151888]
[0.31166558 0.68833442]
[0.03579368 0.96420632]
[0.23496535 0.76503465]
[0.03227671 0.96772329]
[0.5636771 0.4363229]
[0.2488145 0.7511855]
[0.35063107 0.64936893]
[0.29989193 0.70010807]
[0.16985426 0.83014574]
[0.40437522 0.59562478]
[0.53579967 0.46420033]
[0.0246378 0.9753622]
[0.86571834 0.13428166]
[0.13536721 0.86463279]
[0.28528648 0.71471352]
[0.10724516 0.89275484]
[0.12108721 0.87891279]
[0.25469696 0.74530304]
[0.05882789 0.94117211]
[0.09471448 0.90528552]
[0.06642044 0.93357956]
[0.09007556 0.90992444]
[0.27798485 0.72201515]
[0.24033448 0.75966552]
[0.23207003 0.76792997]
[0.19806766 0.80193234]
[0.23395868 0.76604132]
[0.15831872 0.84168128]
[0.00838072 0.99161928]
[0.23486769 0.76513231]
[0.26393587 0.73606413]
[0.25177665 0.74822335]
[0.31195885 0.68804115]
[0.0099053 0.9900947]
[0.18837537 0.81162463]
[0.28000104 0.71999896]
[0.81308101 0.18691899]
[0.15873499 0.84126501]
[0.25332694 0.74667306]
[0.34387851 0.65612149]
[0.19253499 0.80746501]
[0.16785052 0.83214948]
[0.2557216 0.7442784]
[0.43560815 0.56439185]
[0.72637271 0.27362729]
[0.15095859 0.84904141]
[0.21029803 0.78970197]
[0.17860667 0.82139333]
[0.29126157 0.70873843]
[0.06728642 0.93271358]
[0.2434737 0.7565263]
[0.02926648 0.97073352]
[0.24100082 0.75899918]
[0.03613805 0.96386195]
[0.12073595 0.87926405]
[0.01166329 0.98833671]
[0.15269959 0.84730041]
[0.06154594 0.93845406]
[0.03669742 0.96330258]
[0.00163364 0.99836636]
[0.12802617 0.87197383]
[0.28905743 0.71094257]
[0.0165605 0.9834395]
[0.13807634 0.86192366]
[0.25702426 0.74297574]
[0.26334389 0.73665611]
[0.04796674 0.95203326]
[0.04203886 0.95796114]
[0.11497956 0.88502044]
[0.17134794 0.82865206]
[0.26591399 0.73408601]
[0.14862366 0.85137634]
[0.36816348 0.63183652]
[0.26696702 0.73303298]
[0.15513964 0.84486036]
[0.09741506 0.90258494]
[0.17424343 0.82575657]
[0.17405357 0.82594643]
[0.33869501 0.66130499]
[0.19506579 0.80493421]
[0.94974201 0.05025799]
[0.48485754 0.51514246]
[0.09305693 0.90694307]
[0.27755492 0.72244508]
[0.24202262 0.75797738]
[0.06188385 0.93811615]
[0.58208066 0.41791934]
[0.24927373 0.75072627]
[0.16534563 0.83465437]
[0.10724259 0.89275741]
[0.28303802 0.71696198]
[0.97459597 0.02540403]
[0.18538937 0.81461063]
[0.2488145 0.7511855]
[0.28905743 0.71094257]
[0.05115513 0.94884487]
[0.28905743 0.71094257]
[0.02425312 0.97574688]
[0.2573727 0.7426273]
[0.28470941 0.71529059]
[0.00407858 0.99592142]
[0.29669533 0.70330467]
[0.3757672 0.6242328]
[0.13136331 0.86863669]
[0.12706799 0.87293201]
[0.26480676 0.73519324]
[0.2916509 0.7083491]
[0.22611072 0.77388928]
[0.1264467 0.8735533]
[0.29205274 0.70794726]
[0.00110011 0.99889989]
[0.07552535 0.92447465]
[0.22007576 0.77992424]
[0.05323406 0.94676594]
[0.56610694 0.43389306]
[0.32514065 0.67485935]
[0.10981283 0.89018717]
[0.11520718 0.88479282]
[0.09843634 0.90156366]
[0.35001174 0.64998826]
[0.28830813 0.71169187]
[0.11637791 0.88362209]
[0.01280732 0.98719268]
[0.38918655 0.61081345]
[0.28792534 0.71207466]
[0.00702639 0.99297361]
[0.18924842 0.81075158]
[0.28792534 0.71207466]
[0.09870887 0.90129113]
[0.24836613 0.75163387]
[0.03167827 0.96832173]
[0.01771015 0.98228985]
[0.14658693 0.85341307]
[0.16157478 0.83842522]
[0.32761429 0.67238571]
[0.23194612 0.76805388]
[0.03167827 0.96832173]
[0.9029956 0.0970044]
[0.01257562 0.98742438]
[0.22599432 0.77400568]
[0.20103145 0.79896855]
[0.04265885 0.95734115]
[0.17883961 0.82116039]
[0.00155584 0.99844416]
[0.59618574 0.40381426]
[0.09746475 0.90253525]
[0.22038667 0.77961333]
[0.19516557 0.80483443]
[0.31649584 0.68350416]
[0.23928473 0.76071527]
[0.2298222 0.7701778]
[0.01951636 0.98048364]
[0.25802736 0.74197264]
[0.50455055 0.49544945]
[0.3312448 0.6687552]
[0.38580413 0.61419587]
[0.23773167 0.76226833]
[0.35502586 0.64497414]
[0.49366463 0.50633537]
[0.37730192 0.62269808]
[0.1819494 0.8180506]
[0.2377893 0.7622107]
[0.2822707 0.7177293]
[0.03238803 0.96761197]
[0.1823165 0.8176835]
[0.24318958 0.75681042]
[0.01240953 0.98759047]
[0.07799585 0.92200415]
[0.09305693 0.90694307]
[0.21049953 0.78950047]
[0.22522109 0.77477891]
[0.09305693 0.90694307]
[0.111612 0.888388]
[0.38859538 0.61140462]
[0.56967165 0.43032835]
[0.28470941 0.71529059]
[0.10724259 0.89275741]
[0.1146844 0.8853156]
[0.59984259 0.40015741]
[0.33517554 0.66482446]
[0.79467892 0.20532108]
[0.12895708 0.87104292]
[0.05899563 0.94100437]
[0.46074287 0.53925713]
[0.01200846 0.98799154]
[0.10666923 0.89333077]
[0.26773457 0.73226543]
[0.15661112 0.84338888]
[0.08044189 0.91955811]
[0.10584263 0.89415737]
[0.09519682 0.90480318]
[0.39728861 0.60271139]
[0.6843394 0.3156606]
[0.22614701 0.77385299]
[0.01473599 0.98526401]
[0.26532233 0.73467767]
[0.00542491 0.99457509]
[0.28068782 0.71931218]
[0.39799611 0.60200389]
[0.17253457 0.82746543]
[0.75866813 0.24133187]
[0.3550937 0.6449063]
[0.41861266 0.58138734]
[0.48884323 0.51115677]
[0.37664264 0.62335736]
[0.29402501 0.70597499]
[0.08206063 0.91793937]
[0.48090677 0.51909323]
[0.09800794 0.90199206]
[0.20661363 0.79338637]
[0.09488039 0.90511961]
[0.00886105 0.99113895]
[0.22902302 0.77097698]
[0.28792534 0.71207466]
[0.86393397 0.13606603]
[0.31877932 0.68122068]
[0.51055936 0.48944064]
[0.13433304 0.86566696]
[0.25975901 0.74024099]
[0.27798485 0.72201515]
[0.14136842 0.85863158]
[0.13529615 0.86470385]
[0.2853767 0.7146233]
[0.45808403 0.54191597]
[0.1562484 0.8437516]
[0.2377893 0.7622107]
[0.02844572 0.97155428]
[0.26532422 0.73467578]
[0.19695446 0.80304554]
[0.22492388 0.77507612]
[0.58827081 0.41172919]
[0.89728924 0.10271076]
[0.62429466 0.37570534]
[0.19012064 0.80987936]
[0.05892582 0.94107418]
[0.29116564 0.70883436]
[0.10456436 0.89543564]
[0.05271406 0.94728594]
[0.07722406 0.92277594]
[0.12139199 0.87860801]
[0.01473599 0.98526401]
[0.39745019 0.60254981]
[0.11360784 0.88639216]
[0.09542507 0.90457493]
[0.22044654 0.77955346]
[0.20015422 0.79984578]
[0.09680366 0.90319634]
[0.29845593 0.70154407]
[0.66374575 0.33625425]
[0.29845593 0.70154407]
[0.14620386 0.85379614]
[0.47708496 0.52291504]
[0.52340711 0.47659289]
[0.14406795 0.85593205]
[0.44182504 0.55817496]
[0.22747773 0.77252227]
[0.16871937 0.83128063]
[0.24577393 0.75422607]
[0.08673268 0.91326732]
[0.15410693 0.84589307]
[0.25487462 0.74512538]
[0.23494859 0.76505141]
[0.13447449 0.86552551]
[0.70761667 0.29238333]
[0.14484516 0.85515484]
[0.2822707 0.7177293]
[0.13055582 0.86944418]
[0.0972755 0.9027245]
[0.11815294 0.88184706]
[0.17012784 0.82987216]
[0.29566829 0.70433171]
[0.23687761 0.76312239]
[0.41942058 0.58057942]
[0.30315296 0.69684704]
[0.01919035 0.98080965]
[0.09819846 0.90180154]
[0.29402501 0.70597499]
[0.0561337 0.9438663]
[0.00849522 0.99150478]
[0.33539708 0.66460292]
[0.3447882 0.6552118]
[0.32298853 0.67701147]
[0.29566829 0.70433171]
[0.09529637 0.90470363]
[0.02879344 0.97120656]
[0.1728535 0.8271465]
[0.16567736 0.83432264]
[0.28470941 0.71529059]
[0.09334103 0.90665897]
[0.21502355 0.78497645]
[0.05271406 0.94728594]
[0.03039895 0.96960105]
[0.14801117 0.85198883]
[0.67516834 0.32483166]
[0.15761416 0.84238584]
[0.29845593 0.70154407]
[0.41191297 0.58808703]
[0.1670963 0.8329037]
[0.40670341 0.59329659]
[0.14717532 0.85282468]
[0.75386558 0.24613442]
[0.19010042 0.80989958]
[0.0309231 0.9690769]
[0.26913388 0.73086612]
[0.23929928 0.76070072]
[0.16509571 0.83490429]
[0.09064448 0.90935552]
[0.23450568 0.76549432]
[0.38838118 0.61161882]
[0.15761897 0.84238103]
[0.28724748 0.71275252]
[0.14060784 0.85939216]
[0.10163279 0.89836721]
[0.18061195 0.81938805]
[0.00206719 0.99793281]
[0.28707981 0.71292019]
[0.64954395 0.35045605]
[0.11306817 0.88693183]
[0.31430122 0.68569878]
[0.22688515 0.77311485]
[0.19529575 0.80470425]
[0.62063697 0.37936303]
[0.29566829 0.70433171]
[0.06738743 0.93261257]
[0.01166329 0.98833671]
[0.34162478 0.65837522]
[0.21442432 0.78557568]
[0.33163645 0.66836355]
[0.33695298 0.66304702]
[0.0926003 0.9073997]
[0.29566829 0.70433171]
[0.18331853 0.81668147]
[0.142195 0.857805]
[0.02797157 0.97202843]
[0.39798865 0.60201135]
[0.02613084 0.97386916]
[0.2822707 0.7177293]
[0.42060581 0.57939419]
[0.05542704 0.94457296]
[0.12581964 0.87418036]
[0.4137746 0.5862254]
[0.01166329 0.98833671]
[0.19131107 0.80868893]
[0.13136331 0.86863669]
[0.18059373 0.81940627]
[0.05998462 0.94001538]
[0.29435227 0.70564773]
[0.03948498 0.96051502]
[0.16676363 0.83323637]
[0.42712719 0.57287281]
[0.41868224 0.58131776]
[0.22902302 0.77097698]
[0.85779639 0.14220361]
[0.7228358 0.2771642]
[0.45530825 0.54469175]
[0.27337755 0.72662245]
[0.29099518 0.70900482]
[0.24318958 0.75681042]
[0.33700028 0.66299972]
[0.08524771 0.91475229]
[0.23687761 0.76312239]
[0.30294877 0.69705123]
[0.67577413 0.32422587]
[0.00895532 0.99104468]
[0.5542365 0.4457635]
[0.26634372 0.73365628]
[0.33839526 0.66160474]
[0.00839468 0.99160532]
[0.01200846 0.98799154]
[0.23494859 0.76505141]
[0.04138497 0.95861503]
[0.2442751 0.7557249]
[0.0956445 0.9043555]
[0.01473599 0.98526401]
[0.87404503 0.12595497]
[0.24330769 0.75669231]
[0.11189425 0.88810575]
[0.22697157 0.77302843]
[0.23114985 0.76885015]
[0.23395641 0.76604359]
[0.19870591 0.80129409]
[0.43117551 0.56882449]
[0.01958563 0.98041437]
[0.21981038 0.78018962]
[0.95666931 0.04333069]
[0.59199248 0.40800752]
[0.240741 0.759259]
[0.04978693 0.95021307]
[0.08206063 0.91793937]
[0.24157865 0.75842135]
[0.1936855 0.8063145]
[0.0926003 0.9073997]
[0.19247937 0.80752063]
[0.41607992 0.58392008]
[0.30041944 0.69958056]
[0.10167462 0.89832538]
[0.21566319 0.78433681]
[0.2591422 0.7408578]
[0.2591422 0.7408578]
[0.3429236 0.6570764]
[0.25545047 0.74454953]
[0.03230998 0.96769002]
[0.22246557 0.77753443]
[0.41682618 0.58317382]
[0.33645585 0.66354415]
[0.29402501 0.70597499]
[0.17879952 0.82120048]
[0.18506556 0.81493444]
[0.41465851 0.58534149]
[0.46826003 0.53173997]
[0.00895532 0.99104468]
[0.24526913 0.75473087]
[0.09425885 0.90574115]
[0.48867532 0.51132468]
[0.18251359 0.81748641]
[0.28727963 0.71272037]
[0.16308657 0.83691343]
[0.00998623 0.99001377]
[0.27808088 0.72191912]
[0.02088439 0.97911561]
[0.18535362 0.81464638]
[0.18600098 0.81399902]
[0.26529296 0.73470704]
[0.01166329 0.98833671]
[0.09945454 0.90054546]
[0.240741 0.759259]
[0.13541805 0.86458195]
[0.66755551 0.33244449]
[0.14907059 0.85092941]
[0.29967551 0.70032449]
[0.357089 0.642911]
[0.5361315 0.4638685]
[0.01622304 0.98377696]
[0.62500016 0.37499984]
[0.25718167 0.74281833]
[0.07850122 0.92149878]
[0.35532525 0.64467475]
[0.21300494 0.78699506]
[0.09647797 0.90352203]
[0.27798485 0.72201515]
[0.29402501 0.70597499]
[0.36481238 0.63518762]
[0.00907458 0.99092542]
[0.28707454 0.71292546]
[0.240741 0.759259]
[0.1756939 0.8243061]
[0.11341374 0.88658626]
[0.07613549 0.92386451]
[0.01982648 0.98017352]
[0.04422126 0.95577874]
[0.31818518 0.68181482]
[0.04996424 0.95003576]
[0.24033448 0.75966552]
[0.23491472 0.76508528]
[0.22148949 0.77851051]
[0.1241226 0.8758774]
[0.54790234 0.45209766]
[0.31195642 0.68804358]
[0.46009162 0.53990838]
[0.53981081 0.46018919]
[0.02339022 0.97660978]
[0.01223681 0.98776319]
[0.09542267 0.90457733]
[0.37866982 0.62133018]
[0.06395273 0.93604727]
[0.22744924 0.77255076]
[0.12503343 0.87496657]
[0.17732066 0.82267934]
[0.45846167 0.54153833]
[0.17180264 0.82819736]
[0.09532052 0.90467948]
[0.20061998 0.79938002]
[0.00876865 0.99123135]
[0.04094445 0.95905555]
[0.24798738 0.75201262]
[0.01218107 0.98781893]
[0.04017442 0.95982558]
[0.35272922 0.64727078]
[0.41536261 0.58463739]
[0.01121353 0.98878647]
[0.22902302 0.77097698]
[0.31051377 0.68948623]
[0.55344222 0.44655778]
[0.80929197 0.19070803]
[0.2923024 0.7076976]
[0.45528608 0.54471392]
[0.00149852 0.99850148]
[0.13136331 0.86863669]
[0.50130337 0.49869663]
[0.2377893 0.7622107]
[0.8521422 0.1478578]
[0.1621828 0.8378172]
[0.2377893 0.7622107]
[0.05327066 0.94672934]
[0.06721281 0.93278719]
[0.2822707 0.7177293]
[0.13677743 0.86322257]
[0.03907296 0.96092704]
[0.11529266 0.88470734]
[0.09716914 0.90283086]
[0.01473599 0.98526401]
[0.2431369 0.7568631]
[0.24378977 0.75621023]
[0.25141883 0.74858117]
[0.27623266 0.72376734]
[0.26418657 0.73581343]
[0.2383993 0.7616007]
[0.73574455 0.26425545]
[0.16061881 0.83938119]
[0.09393122 0.90606878]
[0.23929928 0.76070072]
[0.13952357 0.86047643]
[0.59192966 0.40807034]
[0.25062648 0.74937352]
[0.29126157 0.70873843]
[0.33927155 0.66072845]
[0.14955669 0.85044331]
[0.00816586 0.99183414]
[0.27885569 0.72114431]
[0.0578473 0.9421527]
[0.24817402 0.75182598]
[0.15831872 0.84168128]
[0.17494618 0.82505382]
[0.06816412 0.93183588]
[0.09323882 0.90676118]
[0.4314192 0.5685808]
[0.32946478 0.67053522]
[0.31573625 0.68426375]
[0.07986082 0.92013918]
[0.07081555 0.92918445]
[0.2923024 0.7076976]
[0.05323755 0.94676245]
[0.58345149 0.41654851]
[0.25201693 0.74798307]
[0.18836364 0.81163636]
[0.54075985 0.45924015]
[0.34883641 0.65116359]
[0.3150828 0.6849172]
[0.33516288 0.66483712]
[0.18122869 0.81877131]
[0.06594528 0.93405472]
[0.4623708 0.5376292]
[0.06834735 0.93165265]
[0.63751417 0.36248583]
[0.0972755 0.9027245]
[0.1856128 0.8143872]
[0.24157865 0.75842135]
[0.0126039 0.9873961]
[0.22284131 0.77715869]
[0.19164339 0.80835661]
[0.25280809 0.74719191]
[0.32585922 0.67414078]
[0.38560231 0.61439769]
[0.88360963 0.11639037]
[0.26691616 0.73308384]
[0.0956111 0.9043889]
[0.26884574 0.73115426]
[0.42386385 0.57613615]
[0.12414981 0.87585019]
[0.17639416 0.82360584]
[0.67992229 0.32007771]
[0.49440349 0.50559651]
[0.01334345 0.98665655]
[0.4979979 0.5020021]
[0.07490504 0.92509496]
[0.2377893 0.7622107]
[0.14482758 0.85517242]
[0.14418411 0.85581589]
[0.82425409 0.17574591]
[0.09990292 0.90009708]
[0.89053179 0.10946821]
[0.01473599 0.98526401]
[0.34266322 0.65733678]
[0.0698804 0.9301196]
[0.07075406 0.92924594]
[0.4649237 0.5350763]
[0.08130741 0.91869259]
[0.00741714 0.99258286]
[0.30705815 0.69294185]
[0.37448533 0.62551467]
[0.22431229 0.77568771]
[0.25153988 0.74846012]
[0.70516833 0.29483167]
[0.23529549 0.76470451]
[0.41272394 0.58727606]
[0.01473599 0.98526401]
[0.48835904 0.51164096]
[0.16995371 0.83004629]
[0.32234721 0.67765279]
[0.02652969 0.97347031]
[0.31335572 0.68664428]
[0.3533394 0.6466606]
[0.1501214 0.8498786]
[0.01473599 0.98526401]
[0.26793461 0.73206539]
[0.05851307 0.94148693]
[0.13537478 0.86462522]
[0.21542437 0.78457563]
[0.36615358 0.63384642]
[0.20387199 0.79612801]
[0.08689939 0.91310061]
[0.11716007 0.88283993]
[0.29243636 0.70756364]
[0.08340185 0.91659815]
[0.29126157 0.70873843]
[0.08431611 0.91568389]
[0.05343351 0.94656649]
